participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP
7,5,27,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.5347731113433838,0,,,0.36,3,right,2.8
7,5,28,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.6641650199890137,0,,,0.24,3,right,2.8
7,5,29,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.5606670379638672,0,,,0.34,3,right,1.0
7,5,30,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.8069901466369629,0,,,0.17,3,right,2.8
7,5,31,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.4218168258666992,0,,,0.34,3,right,1.0
7,5,32,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.7016470432281494,0,,,0.38,3,right,2.8
7,5,33,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.7767491340637207,0,,,0.23,3,right,1.0
7,5,34,no,external,variable,,1.0,,1.0,left,1,1,7.0,0.6174979209899902,0,,,0.45,3,right,1.0
7,5,35,no,external,variable,,1.6,,2.8,left,1,1,7.0,0.5570120811462402,0,,,0.71,3,right,1.0
7,5,36,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.5087831020355225,0,,,0.25,3,right,2.8
7,5,37,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.488548994064331,0,,,0.77,3,right,1.0
7,5,38,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.6815621852874756,0,,,0.3,3,right,1.0
7,5,39,no,external,variable,,1.8,,1.0,left,1,1,7.0,0.7576799392700195,0,,,0.5,3,right,2.8
7,5,40,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.9997448921203612,0,,,0.4,3,right,1.0
7,5,41,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4114668369293213,0,,,0.65,3,right,1.0
7,5,42,no,external,variable,,1.4,,2.8,left,1,1,7.0,0.6823909282684326,0,,,0.28,3,right,2.8
7,5,43,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.7980220317840576,0,,,0.43,3,right,2.8
7,5,44,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.491016149520874,0,,,0.29,3,right,2.8
7,5,45,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.5740489959716797,0,,,0.72,3,right,2.8
7,5,46,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.4834539890289306,0,,,0.21,3,right,1.0
7,5,47,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.5908021926879883,0,,,0.24,3,right,2.8
7,5,48,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.5748288631439209,0,,,0.31,3,right,1.0
7,5,49,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.4996941089630127,0,,,0.34,3,right,1.0
7,5,50,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.5747740268707275,0,,,0.19,3,right,1.0
7,5,51,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.4543650150299072,0,,,0.44,3,right,1.0
7,5,52,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.4950060844421386,0,,,0.37,3,right,2.8
7,5,53,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.6490199565887451,0,,,0.2,3,right,2.8
7,5,54,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.5017049312591553,0,,,0.26,3,right,2.8
7,5,55,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.6180040836334229,0,,,0.27,3,right,2.8
7,6,0,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.4985339641571045,0,,,0.63,3,right,
7,6,1,no,external,constant,short,1.3,,1.0,right,1,1,8.0,1.1070680618286133,0,,,0.17,3,right,1.0
7,6,2,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.7405149936676025,0,,,0.37,3,right,1.0
7,6,3,no,external,constant,short,1.3,,1.0,left,1,1,7.0,0.5867118835449219,0,,,0.36,3,right,1.0
7,6,4,no,external,constant,short,1.7,,1.0,right,1,1,8.0,1.258368968963623,0,,,0.25,3,right,1.0
7,6,5,no,external,constant,short,1.1,,1.0,right,1,1,8.0,0.7589619159698486,0,,,0.18,3,right,1.0
7,6,6,no,external,constant,short,1.3,,1.0,left,1,1,7.0,0.5015249252319336,0,,,0.5,3,right,1.0
7,6,7,no,external,constant,short,1.3,,1.0,left,1,1,7.0,0.50518798828125,0,,,0.17,3,right,1.0
7,6,8,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.5213861465454102,0,,,0.35,3,right,1.0
7,6,9,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.5073609352111816,0,,,0.32,3,right,1.0
7,6,10,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.4287140369415283,0,,,0.31,3,right,1.0
7,6,11,no,external,constant,short,1.0,,1.0,right,1,1,8.0,0.6518161296844482,0,,,0.43,3,right,1.0
7,6,12,no,external,constant,short,1.0,,1.0,left,1,1,7.0,0.5723669528961182,0,,,0.19,3,right,1.0
7,6,13,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.5740301609039307,0,,,0.18,3,right,1.0
7,6,14,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.608942985534668,0,,,0.73,3,right,1.0
7,6,15,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.7900781631469727,0,,,0.41,3,right,1.0
7,6,16,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.6263821125030518,0,,,0.24,3,right,1.0
7,6,17,no,external,constant,short,1.6,,1.0,left,1,1,7.0,0.4668090343475342,0,,,0.21,3,right,1.0
7,6,18,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.4767131805419922,0,,,0.53,3,right,1.0
7,6,19,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.4610219001770019,0,,,0.17,3,right,1.0
7,6,20,no,external,constant,short,1.3,,1.0,left,1,1,7.0,0.4924969673156738,0,,,0.46,3,right,1.0
7,6,21,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.6997721195220947,0,,,0.51,3,right,1.0
7,6,22,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.8830230236053467,0,,,0.38,3,right,1.0
7,6,23,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.7115089893341064,0,,,0.19,3,right,1.0
7,6,24,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.399432897567749,0,,,0.27,3,right,1.0
7,6,25,no,external,constant,short,1.6,,1.0,left,1,1,7.0,0.5934109687805176,0,,,0.19,3,right,1.0
7,6,26,no,external,constant,short,1.8,,1.0,left,1,1,7.0,0.5277249813079834,0,,,0.72,3,right,1.0
7,6,27,no,external,constant,short,1.2,,1.0,right,1,1,8.0,1.0517029762268066,0,,,0.38,3,right,1.0
7,6,28,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.2402379512786865,0,,,0.23,3,right,1.0
7,6,29,no,external,constant,short,1.4,,1.0,right,1,1,8.0,0.4800741672515869,0,,,0.18,3,right,1.0
7,6,30,no,external,constant,short,1.0,,1.0,right,1,1,8.0,0.4756288528442383,0,,,0.16,3,right,1.0
7,6,31,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.5708181858062744,0,,,0.17,3,right,1.0
7,6,32,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.4557781219482422,0,,,0.21,3,right,1.0
7,6,33,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.5829658508300781,0,,,0.25,3,right,1.0
7,6,34,no,external,constant,short,1.1,,1.0,left,1,1,7.0,0.5852301120758057,0,,,0.2,3,right,1.0
7,6,35,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.5874679088592529,0,,,0.25,3,right,1.0
7,6,36,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.5314321517944336,0,,,0.38,3,right,1.0
7,6,37,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.579740047454834,0,,,0.42,3,right,1.0
7,6,38,no,external,constant,short,1.1,,1.0,right,1,1,8.0,0.5737159252166748,0,,,0.18,3,right,1.0
7,6,39,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.764847993850708,0,,,0.36,3,right,1.0
7,6,40,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.3867990970611572,0,,,0.25,3,right,1.0
7,6,41,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.7910411357879639,0,,,0.18,3,right,1.0
7,6,42,no,external,constant,short,1.0,,1.0,right,1,1,8.0,0.3755099773406982,0,,,0.19,3,right,1.0
7,6,43,no,external,constant,short,1.1,,1.0,right,0,1,7.0,0.3481879234313965,0,,,0.69,3,right,1.0
7,6,44,no,external,constant,short,1.3,,1.0,left,1,1,7.0,0.4867031574249267,0,,,0.62,3,right,1.0
7,6,45,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.6800720691680908,0,,,0.5,3,right,1.0
7,6,46,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.45607590675354,0,,,0.16,3,right,1.0
7,6,47,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.4337480068206787,0,,,0.34,3,right,1.0
7,6,48,no,external,constant,short,1.6,,1.0,left,1,1,7.0,0.5164480209350586,0,,,0.16,3,right,1.0
7,6,49,no,external,constant,short,1.6,,1.0,left,1,1,7.0,0.4285309314727783,0,,,0.27,3,right,1.0
7,6,50,no,external,constant,short,1.6,,1.0,right,1,1,8.0,0.6515181064605713,0,,,0.18,3,right,1.0
7,6,51,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.5507080554962158,0,,,0.17,3,right,1.0
7,6,52,no,external,constant,short,1.1,,1.0,left,1,1,7.0,0.6186738014221191,0,,,0.24,3,right,1.0
7,6,53,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.5596861839294434,0,,,0.27,3,right,1.0
7,6,54,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.4565739631652832,0,,,0.26,3,right,1.0
7,6,55,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.4723460674285888,0,,,0.45,3,right,1.0
7,7,0,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.5100688934326172,0,,,0.65,3,right,
7,7,1,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.4955120086669922,0,,,0.19,3,right,2.8
7,7,2,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.4278080463409424,0,,,0.71,3,right,2.8
7,7,3,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.4576869010925293,0,,,0.46,3,right,2.8
7,7,4,no,external,constant,long,1.4,,2.8,left,1,1,7.0,0.492060899734497,0,,,0.19,3,right,2.8
7,7,5,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.4390559196472168,0,,,0.45,3,right,2.8
7,7,6,no,external,constant,long,1.4,,2.8,left,1,1,7.0,0.4463739395141601,0,,,0.48,3,right,2.8
7,7,7,no,external,constant,long,1.2,,2.8,right,1,1,8.0,0.4888398647308349,0,,,0.57,3,right,2.8
7,7,8,no,external,constant,long,1.7,,2.8,right,0,0,,,0,,,0.54,3,right,2.8
7,7,9,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.540410041809082,0,,,0.42,3,right,2.8
7,7,10,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.6016800403594971,0,,,0.33,3,right,2.8
7,7,11,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.6101338863372803,0,,,0.75,3,right,2.8
7,7,12,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.4448039531707763,0,,,0.62,3,right,2.8
7,7,13,no,external,constant,long,1.0,,2.8,left,1,1,7.0,0.4705321788787842,0,,,0.67,3,right,2.8
7,7,14,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.4021041393280029,0,,,0.72,3,right,2.8
7,7,15,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.6092221736907959,0,,,0.35,3,right,2.8
7,7,16,no,external,constant,long,1.5,,2.8,left,1,1,7.0,0.7127368450164795,0,,,0.33,3,right,2.8
7,7,17,no,external,constant,long,1.7,,2.8,right,1,1,8.0,0.3898329734802246,0,,,0.59,3,right,2.8
7,7,18,no,external,constant,long,1.4,,2.8,left,1,1,7.0,0.3936820030212402,0,,,0.35,3,right,2.8
7,7,19,no,external,constant,long,1.5,,2.8,right,1,1,8.0,0.5630109310150146,0,,,0.19,3,right,2.8
7,7,20,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.5380039215087891,0,,,0.19,3,right,2.8
7,7,21,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.5477139949798584,0,,,0.25,3,right,2.8
7,7,22,no,external,constant,long,1.0,,2.8,right,1,1,8.0,0.5112030506134033,0,,,0.23,3,right,2.8
7,7,23,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4718039035797119,0,,,0.48,3,right,2.8
7,7,24,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.4670150279998779,0,,,0.2,3,right,2.8
7,7,25,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.3830740451812744,0,,,0.7,3,right,2.8
7,7,26,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.3804149627685547,0,,,0.51,3,right,2.8
7,7,27,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.3748619556427002,0,,,0.5,3,right,2.8
7,7,28,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.514805793762207,0,,,0.16,3,right,2.8
7,7,29,no,external,constant,long,1.5,,2.8,left,1,1,7.0,0.6101341247558594,0,,,0.32,3,right,2.8
7,7,30,no,external,constant,long,1.2,,2.8,right,1,1,8.0,0.6450068950653076,0,,,0.44,3,right,2.8
7,7,31,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.6060678958892822,0,,,0.77,3,right,2.8
7,7,32,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.7760708332061768,0,,,0.59,3,right,2.8
7,7,33,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.4664011001586914,0,,,0.18,3,right,2.8
7,7,34,no,external,constant,long,1.4,,2.8,left,1,1,7.0,0.9738411903381348,0,,,0.51,3,right,2.8
7,7,35,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.6271669864654541,0,,,0.22,3,right,2.8
7,7,36,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.4481668472290039,0,,,0.26,3,right,2.8
7,7,37,no,external,constant,long,1.8,,2.8,right,1,1,8.0,0.566072940826416,0,,,0.38,3,right,2.8
7,7,38,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.6683728694915771,0,,,0.21,3,right,2.8
7,7,39,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.4560370445251465,0,,,0.19,3,right,2.8
7,7,40,no,external,constant,long,1.2,,2.8,right,1,1,8.0,0.7089540958404541,0,,,0.73,3,right,2.8
7,7,41,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.6684050559997559,0,,,0.24,3,right,2.8
7,7,42,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.4547009468078613,0,,,0.33,3,right,2.8
7,7,43,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.577171802520752,0,,,0.55,3,right,2.8
7,7,44,no,external,constant,long,1.0,,2.8,right,1,1,8.0,0.6774108409881592,0,,,0.38,3,right,2.8
7,7,45,no,external,constant,long,1.5,,2.8,left,1,1,7.0,0.5365538597106934,0,,,0.16,3,right,2.8
7,7,46,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.642488956451416,0,,,0.31,3,right,2.8
7,7,47,no,external,constant,long,1.7,,2.8,right,1,1,8.0,0.3650331497192383,0,,,0.3,3,right,2.8
7,7,48,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.5145320892333984,0,,,0.28,3,right,2.8
7,7,49,no,external,constant,long,1.7,,2.8,right,1,1,8.0,0.5938119888305664,0,,,0.57,3,right,2.8
7,7,50,no,external,constant,long,1.5,,2.8,left,1,1,7.0,0.5135087966918945,0,,,0.23,3,right,2.8
7,7,51,no,external,constant,long,1.6,,2.8,left,1,1,7.0,0.4791750907897949,0,,,0.5,3,right,2.8
7,7,52,no,external,constant,long,1.7,,2.8,right,1,1,8.0,0.5647709369659424,0,,,0.35,3,right,2.8
7,7,53,no,external,constant,long,1.5,,2.8,right,1,1,8.0,0.5973999500274658,0,,,0.33,3,right,2.8
7,7,54,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.5677990913391113,0,,,0.29,3,right,2.8
7,7,55,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.5996849536895752,0,,,0.34,3,right,2.8
8,0,0,no,external,variable,,1.0,,2.8,left,1,1,7.0,0.5202209949493408,0,,,0.37,4,right,
8,0,1,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.6232521533966064,0,,,0.23,4,right,2.8
8,0,2,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.3768529891967773,0,,,0.31,4,right,2.8
8,0,3,no,external,variable,,1.6,,2.8,left,1,1,7.0,0.4780230522155761,0,,,0.3,4,right,1.0
8,0,4,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.5443198680877686,0,,,0.48,4,right,2.8
8,0,5,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.5017328262329102,0,,,0.73,4,right,2.8
8,0,6,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.2935421466827392,0,,,0.32,4,right,1.0
8,0,7,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.5309140682220459,0,,,0.45,4,right,2.8
8,0,8,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.901043176651001,0,,,0.25,4,right,1.0
8,0,9,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.4793601036071777,0,,,0.18,4,right,1.0
8,0,10,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4998779296875,0,,,0.17,4,right,1.0
8,0,11,no,external,variable,,1.7,,1.0,right,1,1,8.0,0.5453081130981445,0,,,0.27,4,right,1.0
8,0,12,no,external,variable,,1.7,,1.0,left,1,1,7.0,0.3687038421630859,0,,,0.71,4,right,1.0
8,0,13,no,external,variable,,1.8,,1.0,left,1,1,7.0,0.5566020011901855,0,,,0.67,4,right,1.0
8,0,14,no,external,variable,,1.7,,1.0,left,1,1,7.0,0.4734549522399902,0,,,0.25,4,right,1.0
8,0,15,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.5370080471038818,0,,,0.43,4,right,1.0
8,0,16,no,external,variable,,1.0,,2.8,left,1,1,7.0,0.4613251686096191,0,,,0.27,4,right,2.8
8,0,17,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.7426810264587402,0,,,0.44,4,right,2.8
8,0,18,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.5944890975952148,0,,,0.18,4,right,2.8
8,0,19,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.3183460235595703,0,,,0.16,4,right,1.0
8,0,20,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.4140470027923584,0,,,0.77,4,right,1.0
8,0,21,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.3068459033966064,0,,,0.24,4,right,1.0
8,0,22,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.3794460296630859,0,,,0.22,4,right,1.0
8,0,23,no,external,variable,,1.4,,1.0,right,0,1,7.0,0.2644009590148926,0,,,0.42,4,right,1.0
8,0,24,no,external,variable,,1.7,,1.0,right,1,1,8.0,0.4240419864654541,0,,,0.38,4,right,1.0
8,0,25,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4994471073150635,0,,,0.37,4,right,1.0
8,0,26,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.5209000110626221,0,,,0.49,4,right,2.8
8,0,27,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.4833760261535644,0,,,0.18,4,right,2.8
8,0,28,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.3840899467468261,0,,,0.29,4,right,1.0
8,0,29,no,external,variable,,1.6,,2.8,left,1,1,7.0,0.4247231483459472,0,,,0.51,4,right,1.0
8,0,30,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.4832861423492431,0,,,0.46,4,right,2.8
8,0,31,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.3971509933471679,0,,,0.49,4,right,1.0
8,0,32,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.3711230754852295,0,,,0.22,4,right,1.0
8,0,33,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.4612979888916015,0,,,0.48,4,right,1.0
8,0,34,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.3869869709014892,0,,,0.24,4,right,1.0
8,0,35,no,external,variable,,1.4,,2.8,left,1,1,7.0,0.4933140277862549,0,,,0.37,4,right,2.8
8,0,36,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.5280020236968994,0,,,0.21,4,right,2.8
8,0,37,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.409128189086914,0,,,0.38,4,right,2.8
8,0,38,no,external,variable,,1.0,,2.8,right,1,1,8.0,0.53318190574646,0,,,0.24,4,right,2.8
8,0,39,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.531451940536499,0,,,0.31,4,right,2.8
8,0,40,no,external,variable,,1.0,,2.8,right,1,1,8.0,0.5026791095733643,0,,,0.25,4,right,1.0
8,0,41,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.4501490592956543,0,,,0.24,4,right,2.8
8,0,42,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.4681310653686523,0,,,0.41,4,right,1.0
8,0,43,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.4857089519500732,0,,,0.2,4,right,2.8
8,0,44,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.4592080116271972,0,,,0.33,4,right,2.8
8,0,45,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.369657039642334,0,,,0.5,4,right,2.8
8,0,46,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.4531841278076172,0,,,0.31,4,right,2.8
8,0,47,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.6368498802185059,0,,,0.17,4,right,2.8
8,0,48,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.4741549491882324,0,,,0.22,4,right,1.0
8,0,49,no,external,variable,,1.1,,2.8,right,1,1,8.0,0.4737629890441894,0,,,0.18,4,right,1.0
8,0,50,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4141049385070801,0,,,0.44,4,right,2.8
8,0,51,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.3845410346984863,0,,,0.62,4,right,2.8
8,0,52,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.3962850570678711,0,,,0.7,4,right,2.8
8,0,53,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4366581439971924,0,,,0.73,4,right,2.8
8,0,54,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.4418838024139404,0,,,0.39,4,right,2.8
8,0,55,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4803581237792969,0,,,0.45,4,right,1.0
8,1,0,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.4129669666290283,0,,,0.25,4,right,
8,1,1,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.4612441062927246,0,,,0.26,4,right,1.0
8,1,2,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.3718800544738769,0,,,0.26,4,right,1.0
8,1,3,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.4156689643859863,0,,,0.27,4,right,1.0
8,1,4,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.4854309558868408,0,,,0.35,4,right,2.8
8,1,5,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.4902768135070801,0,,,0.51,4,right,2.8
8,1,6,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.6267058849334717,0,,,0.18,4,right,2.8
8,1,7,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.3752789497375488,0,,,0.17,4,right,2.8
8,1,8,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.4515659809112549,0,,,0.22,4,right,2.8
8,1,9,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.5102899074554443,0,,,0.49,4,right,1.0
8,1,10,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.5422861576080322,0,,,0.51,4,right,1.0
8,1,11,no,external,variable,,1.7,,1.0,right,1,1,8.0,0.5331189632415771,0,,,0.37,4,right,1.0
8,1,12,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4795610904693603,0,,,0.72,4,right,1.0
8,1,13,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.4703400135040283,0,,,0.36,4,right,2.8
8,1,14,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.367434024810791,0,,,0.27,4,right,2.8
8,1,15,no,external,variable,,1.7,,1.0,left,1,1,7.0,0.3944640159606933,0,,,0.54,4,right,2.8
8,1,16,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.4011361598968506,0,,,0.23,4,right,1.0
8,1,17,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.4303121566772461,0,,,0.19,4,right,1.0
8,1,18,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.3493449687957763,0,,,0.7,4,right,1.0
8,1,19,no,external,variable,,1.8,,2.8,left,1,1,7.0,0.5142769813537598,0,,,0.68,4,right,1.0
8,1,20,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.4709560871124267,0,,,0.31,4,right,2.8
8,1,21,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.4461209774017334,0,,,0.28,4,right,1.0
8,1,22,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.4000179767608642,0,,,0.42,4,right,1.0
8,1,23,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.5033519268035889,0,,,0.23,4,right,1.0
8,1,24,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.5564699172973633,0,,,0.6,4,right,1.0
8,1,25,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.407862901687622,0,,,0.47,4,right,1.0
8,1,26,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4932038784027099,0,,,0.18,4,right,2.8
8,1,27,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.3622200489044189,0,,,0.38,4,right,2.8
8,1,28,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.3939809799194336,0,,,0.36,4,right,2.8
8,1,29,no,external,variable,,1.7,,1.0,right,1,1,8.0,0.388444185256958,0,,,0.24,4,right,2.8
8,1,30,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.5643160343170166,0,,,0.18,4,right,1.0
8,1,31,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.4435157775878906,0,,,0.26,4,right,1.0
8,1,32,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.4939699172973633,0,,,0.27,4,right,2.8
8,1,33,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.3612129688262939,0,,,0.34,4,right,1.0
8,1,34,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.6029188632965088,0,,,0.33,4,right,2.8
8,1,35,no,external,variable,,1.0,,2.8,right,1,1,8.0,0.4435930252075195,0,,,0.58,4,right,2.8
8,1,36,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.5412330627441406,0,,,0.19,4,right,2.8
8,1,37,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.4717450141906738,0,,,0.19,4,right,1.0
8,1,38,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.4536521434783935,0,,,0.32,4,right,2.8
8,1,39,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.4103589057922363,0,,,0.4,4,right,2.8
8,1,40,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4388859272003174,0,,,0.18,4,right,1.0
