participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP,condTestPos,numFP,numOneBackFP,squaredNumFP,seqOri,prevOri,numLogFP,logFP,logOneBackFP,logRT,invRT,RTzscore,logRTzscore,scaledNumFP,squaredScaledNumFP,scaledNumOneBackFP
2,0,27,no,external,constant,long,1.6,NA,2.8,left,1,1,7,0.3954169750213623,0,NA,NA,0.5,2,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4029446906119663,2.5289758992920706,-0.5165902976649002,-0.49467397486135345,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,29,no,external,constant,long,1.4,NA,2.8,right,1,1,8,0.323789119720459,0,NA,NA,0.43,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.48973774892655025,3.088429904202287,-1.4849634896977937,-1.74497547081882,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,30,no,external,constant,long,1.1,NA,2.8,left,1,1,7,0.3490831851959228,0,NA,NA,0.24,2,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4570710699841574,2.864646715764182,-1.1430002294400907,-1.2743940862846022,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,31,no,external,constant,long,1.1,NA,2.8,left,1,1,7,0.4354569911956787,0,NA,NA,0.49,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3610547325249039,2.2964380414566268,0.024730925885436607,0.10877379249366637,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,32,no,external,constant,long,1.5,NA,2.8,right,1,1,8,0.482450008392334,0,NA,NA,0.22,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3165476817070614,2.0727536171722654,0.6600532858082784,0.7499222126416059,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,33,no,external,constant,long,1.3,NA,2.8,right,1,1,8,0.6527578830718994,0,NA,NA,0.41,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.1852478746885434,1.531961583204431,2.962531554059721,2.6413677766308514,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,34,no,external,constant,long,1.3,NA,2.8,left,1,1,7,0.4451141357421875,0,NA,NA,0.57,2,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.35152861336216956,2.2466147886599703,0.15529074582057054,0.24600275148098297,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,35,no,external,constant,long,1.2,NA,2.8,left,1,1,7,0.594857931137085,0,NA,NA,0.21,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.22558674366715706,1.6810736608797943,2.1797528286863774,2.0602642965992217,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,36,no,external,constant,long,1,NA,2.8,right,1,1,8,0.5886859893798828,0,NA,NA,0.26,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.23011630019498602,1.6986984878872218,2.0963112274356477,1.9950135563586644,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,37,no,external,constant,long,1.5,NA,2.8,right,1,1,8,0.5160210132598877,0,NA,NA,0.36,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.28733261279720435,1.9379055780745158,1.1139166746641334,1.170781266024645,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,38,no,external,constant,long,1.4,NA,2.8,right,1,1,8,0.5298681259155273,0,NA,NA,0.17,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.2758322045757763,1.887262039535139,1.3011227919832948,1.3364509391827915,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,41,no,external,constant,long,1.2,NA,2.8,left,1,1,7,0.4484992027282715,0,NA,NA,0.52,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.34823832464000065,2.229658367098284,0.20105517795090092,0.2934011608854424,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,42,no,external,constant,long,1.1,NA,2.8,right,1,1,8,0.4086871147155761,0,NA,NA,0.54,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.38860905471840146,2.4468596243753495,-0.3371845695382593,-0.288161295722198,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,43,no,external,constant,long,1.6,NA,2.8,right,1,1,8,0.5319669246673584,0,NA,NA,0.46,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.2741153693609713,1.8798161194425858,1.3294975134964164,1.361182889860262,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,44,no,external,constant,long,1.4,NA,2.8,right,1,1,8,0.3816518783569336,0,NA,NA,0.33,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4183325958317255,2.6201888598194363,-0.7026875993302492,-0.7163451694191305,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,45,no,external,constant,long,1.7,NA,2.8,right,1,1,8,0.4524018764495849,0,NA,NA,0.19,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3444756023981954,2.2104240765929686,0.253817397245264,0.3476052336437705,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,46,no,external,constant,long,1.2,NA,2.8,right,1,1,8,0.4112989902496338,0,NA,NA,0.56,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.38584235669444866,2.431321310546034,-0.30187330358616893,-0.24830549682094538,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,47,no,external,constant,long,1.2,NA,2.8,right,1,1,8,0.3789618015289306,0,NA,NA,0.21,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4214045637027991,2.638788384384589,-0.7390561081150447,-0.7605985475039908,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,49,no,external,constant,long,1,NA,2.8,left,1,1,7,0.4185328483581543,0,NA,NA,0.61,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.37827045093034706,2.3892987227235802,-0.20407511825961913,-0.1392280511363932,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,50,no,external,constant,long,1.2,NA,2.8,right,1,1,8,0.4507899284362793,0,NA,NA,0.24,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.34602579553944035,2.218328176649478,0.232024657025997,0.3252738532182017,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,51,no,external,constant,long,1.3,NA,2.8,right,1,1,8,0.3847181797027588,0,NA,NA,0.27,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.41485729079731193,2.59930529088233,-0.6612327210637201,-0.666281498800605,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,52,no,external,constant,long,1.6,NA,2.8,right,1,1,8,0.4600911140441894,0,NA,NA,0.55,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.337156154387543,2.173482533079209,0.35777208809153,0.4530458872514784,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,53,no,external,constant,long,1,NA,2.8,left,1,1,7,0.3645567893981933,0,NA,NA,0.31,2,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4382348091808966,2.7430568544637173,-0.9338047505211886,-1.0030474426947344,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,54,no,external,constant,long,1.4,NA,2.8,left,1,1,7,0.4578039646148681,0,NA,NA,0.24,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.33932045062411337,2.1843410658124367,0.32685095853622226,0.42186801571628013,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,0,55,no,external,constant,long,1.3,NA,2.8,left,1,1,7,0.3805418014526367,0,NA,NA,0.32,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.41959763023877394,2.627832201830954,-0.7176952902725522,-0.7345686822470517,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,1,0,no,external,constant,short,1.4,NA,1,left,1,1,7,0.4344639778137207,0,NA,NA,0.25,2,right,NA,1,1,NA,1,same,left,0,0,NA,-0.3620462258557177,2.3016867935337935,0.011305875890872162,0.09449078854356727,-0.902093023255814,0.8137718226068146,NA
2,1,1,no,external,constant,short,1,NA,1,left,1,1,7,0.40065598487854,0,NA,NA,0.37,2,right,1,1,1,1,1,same,left,0,0,0,-0.397228365514206,2.495906807190595,-0.44576147447629133,-0.4123271840016056,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,2,no,external,constant,short,1.7,NA,1,right,1,1,8,0.3051519393920898,0,NA,NA,0.64,2,right,1,1,1,1,1,different,left,0,0,0,-0.5154838655415473,3.277056020001563,-1.7369289538214687,-2.1158623682726603,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,3,no,external,constant,short,1.5,NA,1,left,1,1,7,0.2958199977874756,0,NA,NA,0.39,2,right,1,1,1,1,1,different,right,0,0,0,-0.5289724705176643,3.3804340730149853,-1.8630921907571814,-2.3101731035723807,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,4,no,external,constant,short,1.4,NA,1,left,1,1,7,0.3499159812927246,0,NA,NA,0.18,2,right,1,1,1,1,1,same,left,0,0,0,-0.45603622205339817,2.857828888825295,-1.1317412379320435,-1.259486535599764,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,5,no,external,constant,short,1.6,NA,1,left,1,1,7,0.2975759506225586,0,NA,NA,0.39,2,right,1,1,1,1,1,same,left,0,0,0,-0.5264021703504697,3.3604866183167696,-1.839352576541103,-2.273146523261601,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,6,no,external,constant,short,1.2,NA,1,left,1,1,7,0.3214461803436279,0,NA,NA,0.33,2,right,1,1,1,1,1,same,left,0,0,0,-0.49289173047346846,3.110940683541469,-1.5166388717618005,-1.7904103007800023,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,7,no,external,constant,short,1.1,NA,1,right,1,1,8,0.410228967666626,0,NA,NA,0.19,2,right,1,1,1,1,1,different,left,0,0,0,-0.38697367587018083,2.4376630584816565,-0.3163394799068424,-0.26460276857620996,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,8,no,external,constant,short,1.1,NA,1,right,1,1,8,0.4388010501861572,0,NA,NA,0.23,2,right,1,1,1,1,1,same,right,0,0,0,-0.3577323416955323,2.2789371164352485,0.0699409501888606,0.1566346503178301,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,9,no,external,constant,short,1.7,NA,1,left,1,1,7,0.5539591312408447,0,NA,NA,0.2,2,right,1,1,1,1,1,different,right,0,0,0,-0.25652227449773113,1.8051873208769802,1.6268212737841987,1.6146210478556082,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,10,no,external,constant,short,1.6,NA,1,right,1,1,8,0.4409749507904053,0,NA,NA,0.4,2,right,1,1,1,1,1,different,left,0,0,0,-0.35558607956271887,2.267702503753549,0.09933101161753732,0.18755273072061038,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,11,no,external,constant,short,1.6,NA,1,right,1,1,8,0.527061939239502,0,NA,NA,0.36,2,right,1,1,1,1,1,same,right,0,0,0,-0.2781383443903789,1.8973102126154295,1.2631845354560385,1.3032297332928706,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,12,no,external,constant,short,1.1,NA,1,left,1,1,7,0.4206268787384033,0,NA,NA,0.17,2,right,1,1,1,1,1,different,right,0,0,0,-0.37610297864258846,2.3774039428942935,-0.17576486277288214,-0.10800442684597497,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,13,no,external,constant,short,1.7,NA,1,left,1,1,7,0.471804141998291,0,NA,NA,0.29,2,right,1,1,1,1,1,same,left,0,0,0,-0.32623825073506574,2.119523571295019,0.5161264353023259,0.6103242633623251,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,14,no,external,constant,short,1,NA,1,left,1,1,7,0.4121718406677246,0,NA,NA,0.35,2,right,1,1,1,1,1,same,left,0,0,0,-0.3849216822811287,2.4261725361441115,-0.29007279745649295,-0.23504267812764137,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,15,no,external,constant,short,1,NA,1,right,1,1,8,0.3822131156921386,0,NA,NA,0.2,2,right,1,1,1,1,1,different,left,0,0,0,-0.41769441415439607,2.6163414046876152,-0.6950999480247986,-0.707151813160551,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,16,no,external,constant,short,1.2,NA,1,right,1,1,8,0.4126250743865967,0,NA,NA,0.78,2,right,1,1,1,1,1,same,right,0,0,0,-0.3844443843685438,2.4235075909688417,-0.28394530164864973,-0.22816694053167685,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,17,no,external,constant,short,1,NA,1,left,1,1,7,0.4169759750366211,0,NA,NA,0.22,2,right,1,1,1,1,1,different,right,0,0,0,-0.37988896711162284,2.3982197053731324,-0.22512327587414632,-0.16254366233822184,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,18,no,external,constant,short,1.2,NA,1,left,1,1,7,0.4419739246368408,0,NA,NA,0.19,2,right,1,1,1,1,1,same,left,0,0,0,-0.3546033521902348,2.2625769174542945,0.11283664414508235,0.20170945624446152,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,19,no,external,constant,short,1.2,NA,1,right,1,1,8,0.4618139266967773,0,NA,NA,0.79,2,right,1,1,1,1,1,different,left,0,0,0,-0.33553297441502483,2.1653742821328787,0.38106366342423653,0.4764286829180603,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,20,no,external,constant,short,1.4,NA,1,right,1,1,8,0.4538130760192871,0,NA,NA,0.18,2,right,1,1,1,1,1,same,right,0,0,0,-0.34312299465380053,2.2035504326400237,0.2728961177537466,0.36709028831405177,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,21,no,external,constant,short,1.1,NA,1,left,1,1,7,0.4326300621032715,0,NA,NA,0.25,2,right,1,1,1,1,1,different,right,0,0,0,-0.3638833060898278,2.311443627237568,-0.013487757856592354,0.06802664256801585,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,22,no,external,constant,short,1.1,NA,1,left,1,1,7,0.3827970027923584,0,NA,NA,0.67,2,right,1,1,1,1,1,same,left,0,0,0,-0.41703147130228846,2.6123506524486366,-0.6872060830940203,-0.697601758630612,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,23,no,external,constant,short,1.4,NA,1,right,1,1,8,0.5287761688232422,0,NA,NA,0.21,2,right,1,1,1,1,1,different,left,0,0,0,-0.2767281261052145,1.8911593580804456,1.286360071941253,1.3235446993259468,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,24,no,external,constant,short,1.6,NA,1,right,1,1,8,0.5061779022216797,0,NA,NA,0.56,2,right,1,1,1,1,1,same,right,0,0,0,-0.2956968183888799,1.9755899963449053,0.9808426797000053,1.0502903077977415,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,25,no,external,constant,short,1.4,NA,1,right,1,1,8,0.4472470283508301,0,NA,NA,0.34,2,right,1,1,1,1,1,same,right,0,0,0,-0.3494525363394024,2.2359008257413815,0.1841263994223409,0.27590977697005453,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,26,no,external,constant,short,1.3,NA,1,right,1,1,8,0.5801100730895996,0,NA,NA,0.21,2,right,1,1,1,1,1,same,right,0,0,0,-0.23648959333390726,1.7238107841743118,1.9803690789831907,1.903202781389928,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,27,no,external,constant,short,1.1,NA,1,left,1,1,7,0.57975006103515625,0,NA,NA,0.19,2,right,1,1,1,1,1,different,right,0,0,0,-0.23675919696814637,1.724881232810012,1.9755018939911637,1.8993189935185184,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,28,no,external,constant,short,1.2,NA,1,left,1,1,7,0.5874519348144531,0,NA,NA,0.26,2,right,1,1,1,1,1,same,left,0,0,0,-0.23102766147971987,1.7022669272778042,2.0796274198073483,1.9818848983785482,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,29,no,external,constant,short,1.4,NA,1,left,1,1,7,0.5431950092315674,0,NA,NA,0.56,2,right,1,1,1,1,1,same,left,0,0,0,-0.26504422892112584,1.8409594768086204,1.4812956658239116,1.4918576313916745,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,30,no,external,constant,short,1.5,NA,1,right,1,1,8,0.4149749279022217,0,NA,NA,0.56,2,right,1,1,1,1,1,different,left,0,0,0,-0.3819781418485002,2.4097841405869818,-0.25217644384638627,-0.19263936756578381,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,31,no,external,constant,short,1,NA,1,right,1,1,8,0.4786450862884521,0,NA,NA,0.28,2,right,1,1,1,1,1,same,right,0,0,0,-0.31998639514162536,2.0892306818696915,0.6086126200547952,0.7003856640408989,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,32,no,external,constant,short,1.4,NA,1,left,1,1,7,0.3923099040985107,0,NA,NA,0.25,2,right,1,1,1,1,1,different,right,0,0,0,-0.40637072770774024,2.5490052368111913,-0.5585963604570171,-0.5440279138656223,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,33,no,external,constant,short,1.3,NA,1,right,1,1,8,0.4461860656738281,0,NA,NA,0.19,2,right,1,1,1,1,1,different,left,0,0,0,-0.35048399679413494,2.2412174582139954,0.16978270855179786,0.2610510247309207,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,34,no,external,constant,short,1,NA,1,left,1,1,7,0.4878449440002441,0,NA,NA,0.18,2,right,1,1,1,1,1,different,right,0,0,0,-0.31171819165624354,2.0498316366675304,0.7329901480596591,0.8194936593967506,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,35,no,external,constant,short,1.3,NA,1,right,1,1,8,0.3854281902313232,0,NA,NA,0.24,2,right,1,1,1,1,1,different,left,0,0,0,-0.41405652420528133,2.594517021185783,-0.6516337297350743,-0.6547460178834591,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,36,no,external,constant,short,1.6,NA,1,right,1,1,8,0.4123189449310303,0,NA,NA,0.24,2,right,1,1,1,1,1,same,right,0,0,0,-0.3847667100931749,2.425306943311258,-0.28808402054253224,-0.23281021896335966,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,37,no,external,constant,short,1.2,NA,1,right,1,1,8,0.5465199947357178,0,NA,NA,0.2,2,right,1,1,1,1,1,same,right,0,0,0,-0.2623939445202433,1.8297592213137104,1.5262478260217978,1.5300364283540508,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,38,no,external,constant,short,1.2,NA,1,right,1,1,8,0.4565341472625732,0,NA,NA,0.16,2,right,1,1,1,1,1,same,right,0,0,0,-0.34052673310651194,2.1904166555691513,0.30968365571003975,0.40449085651048694,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,39,no,external,constant,short,1.6,NA,1,right,1,1,8,0.446422815322876,0,NA,NA,0.66,2,right,1,1,1,1,1,same,right,0,0,0,-0.35025361802293054,2.2400288822083354,0.17298344676178645,0.2643697569874762,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,40,no,external,constant,short,1.4,NA,1,right,1,1,8,0.4346659183502197,0,NA,NA,0.38,2,right,1,1,1,1,1,same,right,0,0,0,-0.36184441100010317,2.3006174576454335,0.014036012108254175,0.09739804196660869,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,41,no,external,constant,short,1.5,NA,1,left,1,1,7,0.4254999160766601,0,NA,NA,0.34,2,right,1,1,1,1,1,different,right,0,0,0,-0.3711005212373181,2.3501767267560054,-0.1098838071092808,-0.03594129070664112,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,42,no,external,constant,short,1.6,NA,1,left,1,1,7,0.390178918838501,0,NA,NA,0.42,2,right,1,1,1,1,1,same,left,0,0,0,-0.408736199009769,2.562926779788198,-0.5874062276482329,-0.5781038222965853,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,43,no,external,constant,short,1.6,NA,1,left,1,1,7,0.5164999961853027,0,NA,NA,0.53,2,right,1,1,1,1,1,same,left,0,0,0,-0.28692967735191527,1.9361084363710892,1.1203922870144525,1.1765857715899775,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,44,no,external,constant,short,1.2,NA,1,right,1,1,8,0.4335401058197021,0,NA,NA,0.29,2,right,1,1,1,1,1,different,left,0,0,0,-0.3629707207240427,2.306591677624108,-0.001184416721118318,0.08117293410546092,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,45,no,external,constant,short,1.5,NA,1,right,1,1,8,0.54053497314453125,0,NA,NA,0.52,2,right,1,1,1,1,1,same,right,0,0,0,-0.26717620152137567,1.8500190546090982,1.4453332930053389,1.4611453995243386,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,46,no,external,constant,short,1.3,NA,1,left,1,1,7,0.4258320331573486,0,NA,NA,0.76,2,right,1,1,1,1,1,different,right,0,0,0,-0.3707616719249302,2.348343764994522,-0.10539374837160295,-0.031059980952038425,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,47,no,external,constant,short,1.4,NA,1,right,1,1,8,0.3828358650207519,0,NA,NA,0.51,2,right,1,1,1,1,1,different,left,0,0,0,-0.41698738319669687,2.6120854689144504,-0.6866806849789877,-0.6969666453456844,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,48,no,external,constant,short,1.1,NA,1,left,1,1,7,0.4002008438110351,0,NA,NA,0.3,2,right,1,1,1,1,1,different,right,0,0,0,-0.39772200000243113,2.4987453561496618,-0.45191475669468834,-0.4194382589086226,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,49,no,external,constant,short,1.4,NA,1,right,1,1,8,0.3268401622772217,0,NA,NA,0.38,2,right,1,1,1,1,1,different,left,0,0,0,-0.48566458254452494,3.0595995089239145,-1.443714902715695,-1.686299280353549,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,50,no,external,constant,short,1,NA,1,right,1,1,8,0.50014495849609375,0,NA,NA,0.68,2,right,1,1,1,1,1,same,right,0,0,0,-0.3009041045621673,1.9994203340706278,0.8992802631183825,0.975276501178072,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,51,no,external,constant,short,1.4,NA,1,right,1,1,8,0.4892871379852295,0,NA,NA,0.19,2,right,1,1,1,1,1,same,right,0,0,0,-0.31043620049892007,2.043789673519249,0.7524878977396408,0.8379614434906825,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,52,no,external,constant,short,1.6,NA,1,left,1,1,7,0.4048359394073486,0,NA,NA,0.21,2,right,1,1,1,1,1,different,right,0,0,0,-0.39272093986030476,2.4701364248044033,-0.389250555747671,-0.34739525110942415,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,53,no,external,constant,short,1.4,NA,1,left,1,1,7,0.4805521965026855,0,NA,NA,0.17,2,right,1,1,1,1,1,same,left,0,0,0,-0.31825943333999934,2.080939401125829,0.6343958073072613,0.7252634937425352,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,54,no,external,constant,short,1.5,NA,1,left,1,1,7,0.4140050411224365,0,NA,NA,0.31,2,right,1,1,1,1,1,same,left,0,0,0,-0.3829943706705804,2.4154295254203517,-0.2652888336129861,-0.20727869980220137,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,1,55,no,external,constant,short,1.4,NA,1,left,1,1,7,0.381814956665039,0,NA,NA,0.21,2,right,1,1,1,1,1,same,left,0,0,0,-0.4181470631873287,2.6190697418835955,-0.7004828612279013,-0.7136724701578891,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,2,1,no,external,variable,NA,1.5,NA,2.8,left,1,1,7,0.3385348320007324,0,NA,NA,0.22,2,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.470396639925793,2.9539057889258395,-1.28560874970648,-1.4663562127040286,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,2,2,no,external,variable,NA,1.7,NA,2.8,right,1,1,8,0.3785791397094726,0,NA,NA,0.53,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4218433200041787,2.6414556300366026,-0.744229506732398,-0.7669190721015606,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,2,3,no,external,variable,NA,1.7,NA,2.8,right,1,1,8,0.5219058990478516,0,NA,NA,0.28,2,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.282407794331641,1.9160542193992596,1.1934774211265184,1.241725970755463,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,2,4,no,external,variable,NA,1.7,NA,2.8,left,1,1,7,0.4552948474884033,0,NA,NA,0.28,2,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3417072645172357,2.1963789081216665,0.29292893545271853,0.3874846555824953,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,2,5,no,external,variable,NA,1.2,NA,2.8,right,1,1,8,0.3244287967681885,0,NA,NA,0.37,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4888806041450158,3.0823404394478646,-1.476315372258318,-1.732627831233171,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,2,6,no,external,variable,NA,1,NA,1,right,1,1,8,0.4316351413726806,0,NA,NA,0.3,2,right,2.8,1,1,2.8,1,same,right,0,0,0.4471580313422192,-0.36488320466808294,2.3167715140611875,-0.026938594261711336,0.05362255642938847,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,2,7,no,external,variable,NA,1.7,NA,1,right,1,1,8,0.4665620326995849,0,NA,NA,0.69,2,right,1,1,1,1,1,same,right,0,0,0,-0.3310906055764603,2.143337712702163,0.4452557091965657,0.5404234367878955,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,2,8,no,external,variable,NA,1,NA,2.8,left,1,1,7,0.4904999732971191,0,NA,NA,0.32,2,right,1,1,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.3093610119270789,2.0387360946791584,0.7688848315505282,0.8534501231836704,0.8979069767441858,0.8062369388858839,-0.8968347010550997
